State,County,County FIPS 5,IPM Region,GenX Region
Georgia,Clinch,13065,S_SOU,S_SOU
Georgia,Brantley,13025,S_SOU,S_SOU
Georgia,Glynn,13127,S_SOU,S_SOU
Georgia,Pierce,13229,S_SOU,S_SOU
Georgia,McIntosh,13191,S_SOU,S_SOU
Georgia,Bacon,13005,S_SOU,S_SOU
Georgia,Wayne,13305,S_SOU,S_SOU
Georgia,Appling,13001,S_SOU,S_SOU
Georgia,Long,13183,S_SOU,S_SOU
Georgia,Jeff Davis,13161,S_SOU,S_SOU
Georgia,Liberty,13179,S_SOU,S_SOU
Georgia,Chatham,13051,S_SOU,S_SOU
Georgia,Bryan,13029,S_SOU,S_SOU
Georgia,Tattnall,13267,S_SOU,S_SOU
Georgia,Toombs,13279,S_SOU,S_SOU
Georgia,Montgomery,13209,S_SOU,S_SOU
Georgia,Evans,13109,S_SOU,S_SOU
Georgia,Effingham,13103,S_SOU,S_SOU
South Carolina,Jasper,45053,S_SOU,VACA
Georgia,Treutlen,13283,S_SOU,S_SOU
Georgia,Bulloch,13031,S_SOU,S_SOU
Georgia,Candler,13043,S_SOU,S_SOU
Georgia,Emanuel,13107,S_SOU,S_SOU
Georgia,Johnson,13167,S_SOU,S_SOU
Florida,Bay,12005,S_SOU,S_SOU
Florida,Washington,12133,S_SOU,S_SOU
Florida,Walton,12131,S_SOU,S_SOU
Georgia,Echols,13101,S_SOU,S_SOU
Georgia,Lowndes,13185,S_SOU,S_SOU
Florida,Holmes,12059,S_SOU,S_SOU
Georgia,Brooks,13027,S_SOU,S_SOU
Georgia,Thomas,13275,S_SOU,S_SOU
Georgia,Grady,13131,S_SOU,S_SOU
Georgia,Seminole,13253,S_SOU,S_SOU
Georgia,Lanier,13173,S_SOU,S_SOU
Alabama,Geneva,1061,S_SOU,S_SOU
Alabama,Houston,1069,S_SOU,S_SOU
Georgia,Miller,13201,S_SOU,S_SOU
Georgia,Colquitt,13071,S_SOU,S_SOU
Georgia,Cook,13075,S_SOU,S_SOU
Georgia,Berrien,13019,S_SOU,S_SOU
Georgia,Mitchell,13205,S_SOU,S_SOU
Georgia,Baker,13007,S_SOU,S_SOU
Georgia,Early,13099,S_SOU,S_SOU
Georgia,Atkinson,13003,S_SOU,S_SOU
Alabama,Coffee,1031,S_SOU,S_SOU
Alabama,Dale,1045,S_SOU,S_SOU
Georgia,Tift,13277,S_SOU,S_SOU
Georgia,Calhoun,13037,S_SOU,S_SOU
Alabama,Henry,1067,S_SOU,S_SOU
Georgia,Dougherty,13095,S_SOU,S_SOU
Georgia,Worth,13321,S_SOU,S_SOU
Georgia,Coffee,13069,S_SOU,S_SOU
Georgia,Irwin,13155,S_SOU,S_SOU
Georgia,Clay,13061,S_SOU,S_SOU
Georgia,Turner,13287,S_SOU,S_SOU
Alabama,Crenshaw,1041,S_SOU,S_SOU
Georgia,Ben Hill,13017,S_SOU,S_SOU
Georgia,Lee,13177,S_SOU,S_SOU
Georgia,Randolph,13243,S_SOU,S_SOU
Georgia,Terrell,13273,S_SOU,S_SOU
Alabama,Pike,1109,S_SOU,S_SOU
Georgia,Quitman,13239,S_SOU,S_SOU
Alabama,Barbour,1005,S_SOU,S_SOU
Georgia,Crisp,13081,S_SOU,S_SOU
Georgia,Telfair,13271,S_SOU,S_SOU
Georgia,Wilcox,13315,S_SOU,S_SOU
Georgia,Sumter,13261,S_SOU,S_SOU
Georgia,Webster,13307,S_SOU,S_SOU
Georgia,Stewart,13259,S_SOU,S_SOU
Alabama,Bullock,1011,S_SOU,S_SOU
Georgia,Wheeler,13309,S_SOU,S_SOU
Georgia,Dooly,13093,S_SOU,S_SOU
Georgia,Dodge,13091,S_SOU,S_SOU
Alabama,Montgomery,1101,S_SOU,S_SOU
Georgia,Pulaski,13235,S_SOU,S_SOU
Alabama,Russell,1113,S_SOU,S_SOU
Georgia,Schley,13249,S_SOU,S_SOU
Georgia,Marion,13197,S_SOU,S_SOU
Georgia,Macon,13193,S_SOU,S_SOU
Georgia,Chattahoochee,13053,S_SOU,S_SOU
Alabama,Macon,1087,S_SOU,S_SOU
Georgia,Bleckley,13023,S_SOU,S_SOU
Georgia,Laurens,13175,S_SOU,S_SOU
Georgia,Houston,13153,S_SOU,S_SOU
Georgia,Muscogee,13215,S_SOU,S_SOU
Georgia,Taylor,13269,S_SOU,S_SOU
Georgia,Peach,13225,S_SOU,S_SOU
Alabama,Lee,1081,S_SOU,S_SOU
Alabama,Elmore,1051,S_SOU,S_SOU
Georgia,Twiggs,13289,S_SOU,S_SOU
Georgia,Crawford,13079,S_SOU,S_SOU
Georgia,Talbot,13263,S_SOU,S_SOU
Georgia,Harris,13145,S_SOU,S_SOU
Georgia,Wilkinson,13319,S_SOU,S_SOU
Alabama,Tallapoosa,1123,S_SOU,S_SOU
Georgia,Bibb,13021,S_SOU,S_SOU
Georgia,Upson,13293,S_SOU,S_SOU
Alabama,Chambers,1017,S_SOU,S_SOU
Alabama,Coosa,1037,S_SOU,S_SOU
Georgia,Washington,13303,S_SOU,S_SOU
Georgia,Jones,13169,S_SOU,S_SOU
Georgia,Monroe,13207,S_SOU,S_SOU
Georgia,Meriwether,13199,S_SOU,S_SOU
Georgia,Troup,13285,S_SOU,S_SOU
Georgia,Baldwin,13009,S_SOU,S_SOU
Georgia,Lamar,13171,S_SOU,S_SOU
Georgia,Pike,13231,S_SOU,S_SOU
Georgia,Hancock,13141,S_SOU,S_SOU
Georgia,Spalding,13255,S_SOU,S_SOU
Georgia,Heard,13149,S_SOU,S_SOU
Alabama,Clay,1027,S_SOU,S_SOU
Alabama,Randolph,1111,S_SOU,S_SOU
Georgia,Butts,13035,S_SOU,S_SOU
Georgia,Putnam,13237,S_SOU,S_SOU
Georgia,Jasper,13159,S_SOU,S_SOU
Georgia,Coweta,13077,S_SOU,S_SOU
Alabama,Talladega,1121,S_SOU,S_SOU
Georgia,Fayette,13113,S_SOU,S_SOU
Georgia,Henry,13151,S_SOU,S_SOU
Georgia,Clayton,13063,S_SOU,S_SOU
Georgia,Newton,13217,S_SOU,S_SOU
Georgia,Greene,13133,S_SOU,S_SOU
Georgia,Taliaferro,13265,S_SOU,S_SOU
Georgia,Carroll,13045,S_SOU,S_SOU
Georgia,Morgan,13211,S_SOU,S_SOU
Georgia,Rockdale,13247,S_SOU,S_SOU
Georgia,Douglas,13097,S_SOU,S_SOU
Alabama,St. Clair,1115,S_SOU,S_SOU
Alabama,Cleburne,1029,S_SOU,S_SOU
Alabama,Calhoun,1015,S_SOU,S_SOU
Georgia,Walton,13297,S_SOU,S_SOU
Georgia,Haralson,13143,S_SOU,S_SOU
Georgia,DeKalb,13089,S_SOU,S_SOU
Georgia,Wilkes,13317,S_SOU,S_SOU
Georgia,Oconee,13219,S_SOU,S_SOU
Georgia,Fulton,13121,S_SOU,S_SOU
Georgia,Oglethorpe,13221,S_SOU,S_SOU
Georgia,Cobb,13067,S_SOU,S_SOU
Georgia,Paulding,13223,S_SOU,S_SOU
Georgia,Clarke,13059,S_SOU,S_SOU
Georgia,Gwinnett,13135,S_SOU,S_SOU
Georgia,Polk,13233,S_SOU,S_SOU
Georgia,Barrow,13013,S_SOU,S_SOU
Georgia,Elbert,13105,S_SOU,S_SOU
Georgia,Jackson,13157,S_SOU,S_SOU
Georgia,Madison,13195,S_SOU,S_SOU
Georgia,Forsyth,13117,S_SOU,S_SOU
Georgia,Cherokee,13057,S_SOU,S_SOU
Georgia,Bartow,13015,S_SOU,S_SOU
Georgia,Hall,13139,S_SOU,S_SOU
Georgia,Banks,13011,S_SOU,S_SOU
Georgia,Hart,13147,S_SOU,S_SOU
Georgia,Franklin,13119,S_SOU,S_SOU
Georgia,Stephens,13257,S_SOU,S_SOU
South Carolina,Oconee,45073,S_SOU,VACA
Alabama,Dallas,1047,S_SOU,S_SOU
Alabama,Autauga,1001,S_SOU,S_SOU
Alabama,Perry,1105,S_SOU,S_SOU
Alabama,Hale,1065,S_SOU,S_SOU
Alabama,Greene,1063,S_SOU,S_SOU
Alabama,Chilton,1021,S_SOU,S_SOU
Alabama,Bibb,1007,S_SOU,S_SOU
Alabama,Shelby,1117,S_SOU,S_SOU
Alabama,Tuscaloosa,1125,S_SOU,S_SOU
Alabama,Jefferson,1073,S_SOU,S_SOU
Florida,Escambia,12033,S_SOU,S_SOU
Florida,Santa Rosa,12113,S_SOU,S_SOU
Florida,Okaloosa,12091,S_SOU,S_SOU
Alabama,Mobile,1097,S_SOU,S_SOU
Alabama,Baldwin,1003,S_SOU,S_SOU
Alabama,Escambia,1053,S_SOU,S_SOU
Alabama,Covington,1039,S_SOU,S_SOU
Alabama,Conecuh,1035,S_SOU,S_SOU
Alabama,Monroe,1099,S_SOU,S_SOU
Alabama,Clarke,1025,S_SOU,S_SOU
Alabama,Butler,1013,S_SOU,S_SOU
Alabama,Wilcox,1131,S_SOU,S_SOU
Alabama,Lowndes,1085,S_SOU,S_SOU
Alabama,Marengo,1091,S_SOU,S_SOU
North Carolina,Carteret,37031,S_VACA,VACA
North Carolina,Lenoir,37107,S_VACA,VACA
North Carolina,Mecklenburg,37119,S_VACA,VACA
North Carolina,Moore,37125,S_VACA,VACA
North Carolina,Gaston,37071,S_VACA,VACA
North Carolina,Polk,37149,S_VACA,VACA
North Carolina,Henderson,37089,S_VACA,VACA
North Carolina,Stanly,37167,S_VACA,VACA
North Carolina,Montgomery,37123,S_VACA,VACA
North Carolina,Cabarrus,37025,S_VACA,VACA
North Carolina,Wayne,37191,S_VACA,VACA
North Carolina,Cleveland,37045,S_VACA,VACA
North Carolina,Harnett,37085,S_VACA,VACA
North Carolina,Lee,37105,S_VACA,VACA
North Carolina,Lincoln,37109,S_VACA,VACA
North Carolina,Greene,37079,S_VACA,VACA
North Carolina,Johnston,37101,S_VACA,VACA
North Carolina,Rowan,37159,S_VACA,VACA
North Carolina,Catawba,37035,S_VACA,VACA
North Carolina,Chatham,37037,S_VACA,VACA
North Carolina,Randolph,37151,S_VACA,VACA
North Carolina,Wilson,37195,S_VACA,VACA
North Carolina,Davidson,37057,S_VACA,VACA
North Carolina,Iredell,37097,S_VACA,VACA
North Carolina,Wake,37183,S_VACA,VACA
North Carolina,Davie,37059,S_VACA,VACA
North Carolina,Alexander,37003,S_VACA,VACA
North Carolina,Franklin,37069,S_VACA,VACA
North Carolina,Alamance,37001,S_VACA,VACA
North Carolina,Durham,37063,S_VACA,VACA
North Carolina,Orange,37135,S_VACA,VACA
North Carolina,Guilford,37081,S_VACA,VACA
North Carolina,Forsyth,37067,S_VACA,VACA
North Carolina,Yadkin,37197,S_VACA,VACA
South Carolina,Colleton,45029,S_VACA,VACA
South Carolina,Charleston,45019,S_VACA,VACA
South Carolina,Dorchester,45035,S_VACA,VACA
South Carolina,Berkeley,45015,S_VACA,VACA
South Carolina,Bamberg,45009,S_VACA,VACA
South Carolina,Orangeburg,45075,S_VACA,VACA
South Carolina,Georgetown,45043,S_VACA,VACA
South Carolina,Williamsburg,45089,S_VACA,VACA
South Carolina,Calhoun,45017,S_VACA,VACA
South Carolina,Clarendon,45027,S_VACA,VACA
South Carolina,Sumter,45085,S_VACA,VACA
South Carolina,Lexington,45063,S_VACA,VACA
South Carolina,Horry,45051,S_VACA,VACA
South Carolina,Marion,45067,S_VACA,VACA
South Carolina,Saluda,45081,S_VACA,VACA
South Carolina,Richland,45079,S_VACA,VACA
South Carolina,Florence,45041,S_VACA,VACA
North Carolina,Brunswick,37019,S_VACA,VACA
North Carolina,New Hanover,37129,S_VACA,VACA
South Carolina,Lee,45061,S_VACA,VACA
South Carolina,Greenwood,45047,S_VACA,VACA
North Carolina,Columbus,37047,S_VACA,VACA
South Carolina,Newberry,45071,S_VACA,VACA
South Carolina,Darlington,45031,S_VACA,VACA
South Carolina,Kershaw,45055,S_VACA,VACA
South Carolina,Fairfield,45039,S_VACA,VACA
South Carolina,Dillon,45033,S_VACA,VACA
South Carolina,Laurens,45059,S_VACA,VACA
North Carolina,Pender,37141,S_VACA,VACA
South Carolina,Marlboro,45069,S_VACA,VACA
South Carolina,Chesterfield,45025,S_VACA,VACA
North Carolina,Bladen,37017,S_VACA,VACA
North Carolina,Robeson,37155,S_VACA,VACA
South Carolina,Union,45087,S_VACA,VACA
South Carolina,Chester,45023,S_VACA,VACA
North Carolina,Onslow,37133,S_VACA,VACA
South Carolina,Lancaster,45057,S_VACA,VACA
North Carolina,Scotland,37165,S_VACA,VACA
South Carolina,Greenville,45045,S_VACA,VACA
South Carolina,Spartanburg,45083,S_VACA,VACA
North Carolina,Sampson,37163,S_VACA,VACA
North Carolina,Duplin,37061,S_VACA,VACA
South Carolina,York,45091,S_VACA,VACA
North Carolina,Richmond,37153,S_VACA,VACA
North Carolina,Anson,37007,S_VACA,VACA
North Carolina,Union,37179,S_VACA,VACA
North Carolina,Jones,37103,S_VACA,VACA
South Carolina,Cherokee,45021,S_VACA,VACA
North Carolina,Hoke,37093,S_VACA,VACA
North Carolina,Cumberland,37051,S_VACA,VACA
North Carolina,Craven,37049,S_VACA,VACA
North Carolina,Pamlico,37137,S_VACA,VACA
South Carolina,Beaufort,45013,S_VACA,VACA
South Carolina,Pickens,45077,S_VACA,VACA
North Carolina,Transylvania,37175,S_VACA,VACA
Kansas,Doniphan,20043,SPP_N,SPP_N
Kansas,Brown,20013,SPP_N,SPP_N
Nebraska,Richardson,31147,SPP_N,SPP_N
Nebraska,Pawnee,31133,SPP_N,SPP_N
Kansas,Neosho,20133,SPP_N,SPP_N
Kansas,Wilson,20205,SPP_N,SPP_N
Missouri,Polk,29167,SPP_N,SPP_N
Missouri,Dallas,29059,SPP_N,SPP_N
Missouri,Cedar,29039,SPP_N,SPP_N
Missouri,Vernon,29217,SPP_N,SPP_N
Kansas,Bourbon,20011,SPP_N,SPP_N
Kansas,Allen,20001,SPP_N,SPP_N
Kansas,Woodson,20207,SPP_N,SPP_N
Kansas,Greenwood,20073,SPP_N,SPP_N
Missouri,St. Clair,29185,SPP_N,SPP_N
Kansas,Linn,20107,SPP_N,SPP_N
Kansas,Anderson,20003,SPP_N,SPP_N
Kansas,Coffey,20031,SPP_N,SPP_N
Missouri,Bates,29013,SPP_N,SPP_N
Kansas,Lyon,20111,SPP_N,SPP_N
Kansas,Miami,20121,SPP_N,SPP_N
Kansas,Franklin,20059,SPP_N,SPP_N
Kansas,Osage,20139,SPP_N,SPP_N
Kansas,Johnson,20091,SPP_N,SPP_N
Kansas,Douglas,20045,SPP_N,SPP_N
Kansas,Wabaunsee,20197,SPP_N,SPP_N
Kansas,Shawnee,20177,SPP_N,SPP_N
Kansas,Wyandotte,20209,SPP_N,SPP_N
Kansas,Leavenworth,20103,SPP_N,SPP_N
Kansas,Jefferson,20087,SPP_N,SPP_N
Kansas,Jackson,20085,SPP_N,SPP_N
Kansas,Atchison,20005,SPP_N,SPP_N
Kansas,Nemaha,20131,SPP_N,SPP_N
Arkansas,Benton,5007,SPP_N,SPP_N
Arkansas,Carroll,5015,SPP_N,SPP_N
Missouri,McDonald,29119,SPP_N,SPP_N
Missouri,Ozark,29153,SPP_N,SPP_N
Missouri,Taney,29213,SPP_N,SPP_N
Oklahoma,Washington,40147,SPP_N,SPP_N
Missouri,Barry,29009,SPP_N,SPP_N
Missouri,Stone,29209,SPP_N,SPP_N
Oklahoma,Craig,40035,SPP_N,SPP_N
Oklahoma,Nowata,40105,SPP_N,SPP_N
Oklahoma,Ottawa,40115,SPP_N,SPP_N
Missouri,Newton,29145,SPP_N,SPP_N
Missouri,Christian,29043,SPP_N,SPP_N
Missouri,Lawrence,29109,SPP_N,SPP_N
Kansas,Chautauqua,20019,SPP_N,SPP_N
Kansas,Cherokee,20021,SPP_N,SPP_N
Kansas,Labette,20099,SPP_N,SPP_N
Kansas,Montgomery,20125,SPP_N,SPP_N
Missouri,Jasper,29097,SPP_N,SPP_N
Missouri,Greene,29077,SPP_N,SPP_N
Missouri,Dade,29057,SPP_N,SPP_N
Kansas,Elk,20049,SPP_N,SPP_N
Missouri,Barton,29011,SPP_N,SPP_N
Kansas,Crawford,20037,SPP_N,SPP_N
Kansas,Ottawa,20143,SPP_N,SPP_N
Kansas,Riley,20161,SPP_N,SPP_N
Kansas,Pottawatomie,20149,SPP_N,SPP_N
Kansas,Clay,20027,SPP_N,SPP_N
Kansas,Graham,20065,SPP_N,SPP_N
Kansas,Sheridan,20179,SPP_N,SPP_N
Kansas,Rooks,20163,SPP_N,SPP_N
Kansas,Osborne,20141,SPP_N,SPP_N
Kansas,Sherman,20181,SPP_N,SPP_N
Kansas,Thomas,20193,SPP_N,SPP_N
Kansas,Mitchell,20123,SPP_N,SPP_N
Kansas,Cloud,20029,SPP_N,SPP_N
Kansas,Marshall,20117,SPP_N,SPP_N
Kansas,Washington,20201,SPP_N,SPP_N
Kansas,Norton,20137,SPP_N,SPP_N
Kansas,Decatur,20039,SPP_N,SPP_N
Kansas,Jewell,20089,SPP_N,SPP_N
Kansas,Phillips,20147,SPP_N,SPP_N
Kansas,Smith,20183,SPP_N,SPP_N
Kansas,Rawlins,20153,SPP_N,SPP_N
Kansas,Cheyenne,20023,SPP_N,SPP_N
Kansas,Republic,20157,SPP_N,SPP_N
Colorado,Yuma,8125,SPP_N,SPP_N
Nebraska,Jefferson,31095,SPP_N,SPP_N
Nebraska,Nuckolls,31129,SPP_N,SPP_N
Nebraska,Furnas,31065,SPP_N,SPP_N
Nebraska,Hitchcock,31087,SPP_N,SPP_N
Nebraska,Dundy,31057,SPP_N,SPP_N
Nebraska,Red Willow,31145,SPP_N,SPP_N
Nebraska,Gage,31067,SPP_N,SPP_N
Oklahoma,Osage,40113,SPP_N,SPP_N
Oklahoma,Woods,40151,SPP_N,SPP_N
Oklahoma,Alfalfa,40003,SPP_N,SPP_N
Oklahoma,Texas,40139,SPP_N,SPP_N
Oklahoma,Beaver,40007,SPP_N,SPP_N
Oklahoma,Grant,40053,SPP_N,SPP_N
Oklahoma,Kay,40071,SPP_N,SPP_N
Oklahoma,Harper,40059,SPP_N,SPP_N
Kansas,Morton,20129,SPP_N,SPP_N
Kansas,Comanche,20033,SPP_N,SPP_N
Kansas,Stevens,20189,SPP_N,SPP_N
Kansas,Harper,20077,SPP_N,SPP_N
Kansas,Seward,20175,SPP_N,SPP_N
Kansas,Barber,20007,SPP_N,SPP_N
Kansas,Clark,20025,SPP_N,SPP_N
Kansas,Cowley,20035,SPP_N,SPP_N
Kansas,Meade,20119,SPP_N,SPP_N
Kansas,Sumner,20191,SPP_N,SPP_N
Colorado,Baca,8009,SPP_N,SPP_N
Kansas,Kiowa,20097,SPP_N,SPP_N
Kansas,Kingman,20095,SPP_N,SPP_N
Kansas,Grant,20067,SPP_N,SPP_N
Kansas,Haskell,20081,SPP_N,SPP_N
Kansas,Stanton,20187,SPP_N,SPP_N
Kansas,Pratt,20151,SPP_N,SPP_N
Kansas,Ford,20057,SPP_N,SPP_N
Kansas,Sedgwick,20173,SPP_N,SPP_N
Kansas,Gray,20069,SPP_N,SPP_N
Kansas,Butler,20015,SPP_N,SPP_N
Kansas,Edwards,20047,SPP_N,SPP_N
Kansas,Reno,20155,SPP_N,SPP_N
Colorado,Prowers,8099,SPP_N,SPP_N
Kansas,Hamilton,20075,SPP_N,SPP_N
Kansas,Finney,20055,SPP_N,SPP_N
Kansas,Kearny,20093,SPP_N,SPP_N
Kansas,Stafford,20185,SPP_N,SPP_N
Kansas,Harvey,20079,SPP_N,SPP_N
Kansas,Hodgeman,20083,SPP_N,SPP_N
Kansas,Pawnee,20145,SPP_N,SPP_N
Kansas,Chase,20017,SPP_N,SPP_N
Kansas,Rice,20159,SPP_N,SPP_N
Kansas,Marion,20115,SPP_N,SPP_N
Kansas,McPherson,20113,SPP_N,SPP_N
Kansas,Barton,20009,SPP_N,SPP_N
Kansas,Ness,20135,SPP_N,SPP_N
Kansas,Greeley,20071,SPP_N,SPP_N
Kansas,Lane,20101,SPP_N,SPP_N
Kansas,Wichita,20203,SPP_N,SPP_N
Kansas,Scott,20171,SPP_N,SPP_N
Kansas,Rush,20165,SPP_N,SPP_N
Kansas,Morris,20127,SPP_N,SPP_N
Kansas,Ellsworth,20053,SPP_N,SPP_N
Kansas,Saline,20169,SPP_N,SPP_N
Kansas,Dickinson,20041,SPP_N,SPP_N
Kansas,Trego,20195,SPP_N,SPP_N
Kansas,Ellis,20051,SPP_N,SPP_N
Kansas,Russell,20167,SPP_N,SPP_N
Kansas,Gove,20063,SPP_N,SPP_N
Kansas,Wallace,20199,SPP_N,SPP_N
Kansas,Logan,20109,SPP_N,SPP_N
Kansas,Geary,20061,SPP_N,SPP_N
Kansas,Lincoln,20105,SPP_N,SPP_N
Colorado,Kiowa,8061,SPP_N,SPP_N
Colorado,Cheyenne,8017,SPP_N,SPP_N
Colorado,Kit Carson,8063,SPP_N,SPP_N
Nebraska,Johnson,31097,SPP_NEBR,SPP_NEBR
Nebraska,Thayer,31169,SPP_NEBR,SPP_NEBR
Nebraska,Webster,31181,SPP_NEBR,SPP_NEBR
Nebraska,Franklin,31061,SPP_NEBR,SPP_NEBR
Nebraska,Harlan,31083,SPP_NEBR,SPP_NEBR
Nebraska,Phelps,31137,SPP_NEBR,SPP_NEBR
Nebraska,Kearney,31099,SPP_NEBR,SPP_NEBR
Nebraska,Chase,31029,SPP_NEBR,SPP_NEBR
Nebraska,Saline,31151,SPP_NEBR,SPP_NEBR
Nebraska,Clay,31035,SPP_NEBR,SPP_NEBR
Nebraska,Fillmore,31059,SPP_NEBR,SPP_NEBR
Nebraska,Adams,31001,SPP_NEBR,SPP_NEBR
Nebraska,Hayes,31085,SPP_NEBR,SPP_NEBR
Nebraska,Frontier,31063,SPP_NEBR,SPP_NEBR
Nebraska,Gosper,31073,SPP_NEBR,SPP_NEBR
Colorado,Phillips,8095,SPP_NEBR,SPP_NEBR
Nebraska,Lancaster,31109,SPP_NEBR,SPP_NEBR
Nebraska,Buffalo,31019,SPP_NEBR,SPP_NEBR
Nebraska,Perkins,31135,SPP_NEBR,SPP_NEBR
Nebraska,Dawson,31047,SPP_NEBR,SPP_NEBR
Nebraska,Seward,31159,SPP_NEBR,SPP_NEBR
Nebraska,Hall,31079,SPP_NEBR,SPP_NEBR
Nebraska,York,31185,SPP_NEBR,SPP_NEBR
Colorado,Sedgwick,8115,SPP_NEBR,SPP_NEBR
Nebraska,Hamilton,31081,SPP_NEBR,SPP_NEBR
Nebraska,Lincoln,31111,SPP_NEBR,SPP_NEBR
Nebraska,Deuel,31049,SPP_NEBR,SPP_NEBR
Nebraska,Merrick,31121,SPP_NEBR,SPP_NEBR
Nebraska,Keith,31101,SPP_NEBR,SPP_NEBR
Nebraska,Howard,31093,SPP_NEBR,SPP_NEBR
Nebraska,Sherman,31163,SPP_NEBR,SPP_NEBR
Nebraska,Polk,31143,SPP_NEBR,SPP_NEBR
Nebraska,Saunders,31155,SPP_NEBR,SPP_NEBR
Nebraska,Butler,31023,SPP_NEBR,SPP_NEBR
Nebraska,Custer,31041,SPP_NEBR,SPP_NEBR
Nebraska,Nance,31125,SPP_NEBR,SPP_NEBR
Nebraska,Platte,31141,SPP_NEBR,SPP_NEBR
Nebraska,Colfax,31037,SPP_NEBR,SPP_NEBR
Nebraska,Logan,31113,SPP_NEBR,SPP_NEBR
Nebraska,Valley,31175,SPP_NEBR,SPP_NEBR
Nebraska,Greeley,31077,SPP_NEBR,SPP_NEBR
Nebraska,Dodge,31053,SPP_NEBR,SPP_NEBR
Nebraska,McPherson,31117,SPP_NEBR,SPP_NEBR
Nebraska,Arthur,31005,SPP_NEBR,SPP_NEBR
Nebraska,Garden,31069,SPP_NEBR,SPP_NEBR
Nebraska,Boone,31011,SPP_NEBR,SPP_NEBR
Nebraska,Blaine,31009,SPP_NEBR,SPP_NEBR
Nebraska,Thomas,31171,SPP_NEBR,SPP_NEBR
Nebraska,Loup,31115,SPP_NEBR,SPP_NEBR
Nebraska,Garfield,31071,SPP_NEBR,SPP_NEBR
Nebraska,Wheeler,31183,SPP_NEBR,SPP_NEBR
Nebraska,Cuming,31039,SPP_NEBR,SPP_NEBR
Nebraska,Hooker,31091,SPP_NEBR,SPP_NEBR
Nebraska,Madison,31119,SPP_NEBR,SPP_NEBR
Nebraska,Stanton,31167,SPP_NEBR,SPP_NEBR
Nebraska,Grant,31075,SPP_NEBR,SPP_NEBR
Nebraska,Antelope,31003,SPP_NEBR,SPP_NEBR
Nebraska,Wayne,31179,SPP_NEBR,SPP_NEBR
Nebraska,Pierce,31139,SPP_NEBR,SPP_NEBR
Nebraska,Rock,31149,SPP_NEBR,SPP_NEBR
Nebraska,Brown,31017,SPP_NEBR,SPP_NEBR
Nebraska,Holt,31089,SPP_NEBR,SPP_NEBR
Nebraska,Sheridan,31161,SPP_NEBR,SPP_NEBR
Nebraska,Dixon,31051,SPP_NEBR,SPP_NEBR
Nebraska,Cherry,31031,SPP_NEBR,SPP_NEBR
Nebraska,Cedar,31027,SPP_NEBR,SPP_NEBR
Nebraska,Knox,31107,SPP_NEBR,SPP_NEBR
Nebraska,Keya Paha,31103,SPP_NEBR,SPP_NEBR
Nebraska,Boyd,31015,SPP_NEBR,SPP_NEBR
South Dakota,Clay,46027,SPP_NEBR,SPP_NEBR
South Dakota,Bon Homme,46009,SPP_NEBR,SPP_NEBR
South Dakota,Yankton,46135,SPP_NEBR,SPP_NEBR
South Dakota,Charles Mix,46023,SPP_NEBR,SPP_NEBR
South Dakota,Bennett,46007,SPP_NEBR,SPP_NEBR
South Dakota,Gregory,46053,SPP_NEBR,SPP_NEBR
South Dakota,Tripp,46123,SPP_NEBR,SPP_NEBR
South Dakota,Fall River,46047,SPP_NEBR,SPP_NEBR
Colorado,Logan,8075,SPP_NEBR,SPP_NEBR
Nebraska,Kimball,31105,SPP_NEBR,SPP_NEBR
Nebraska,Cheyenne,31033,SPP_NEBR,SPP_NEBR
Wyoming,Laramie,56021,SPP_NEBR,SPP_NEBR
Nebraska,Banner,31007,SPP_NEBR,SPP_NEBR
Nebraska,Morrill,31123,SPP_NEBR,SPP_NEBR
Nebraska,Scotts Bluff,31157,SPP_NEBR,SPP_NEBR
Wyoming,Goshen,56015,SPP_NEBR,SPP_NEBR
Nebraska,Box Butte,31013,SPP_NEBR,SPP_NEBR
Nebraska,Sioux,31165,SPP_NEBR,SPP_NEBR
Nebraska,Dawes,31045,SPP_NEBR,SPP_NEBR
Wyoming,Niobrara,56027,SPP_NEBR,SPP_NEBR
Texas,Hockley,48219,SPP_SPS,SPP_SPS
Texas,Dallam,48111,SPP_SPS,SPP_SPS
Texas,Ochiltree,48357,SPP_SPS,SPP_SPS
Oklahoma,Cimarron,40025,SPP_SPS,SPP_SPS
Texas,Moore,48341,SPP_SPS,SPP_SPS
Texas,Hemphill,48211,SPP_SPS,SPP_SPS
Texas,Hartley,48205,SPP_SPS,SPP_SPS
Texas,Hutchinson,48233,SPP_SPS,SPP_SPS
Oklahoma,Ellis,40045,SPP_SPS,SPP_SPS
Texas,Hansford,48195,SPP_SPS,SPP_SPS
Texas,Lipscomb,48295,SPP_SPS,SPP_SPS
Texas,Sherman,48421,SPP_SPS,SPP_SPS
New Mexico,San Miguel,35047,SPP_SPS,SPP_SPS
New Mexico,Harding,35021,SPP_SPS,SPP_SPS
New Mexico,Union,35059,SPP_SPS,SPP_SPS
Texas,Gaines,48165,SPP_SPS,SPP_SPS
Texas,Yoakum,48501,SPP_SPS,SPP_SPS
New Mexico,Chaves,35005,SPP_SPS,SPP_SPS
Texas,Cochran,48079,SPP_SPS,SPP_SPS
New Mexico,Lincoln,35027,SPP_SPS,SPP_SPS
New Mexico,Roosevelt,35041,SPP_SPS,SPP_SPS
New Mexico,De Baca,35011,SPP_SPS,SPP_SPS
