iter,Region,Resource Name,EndCap,NewCap,Policy,folder,case,weeks,C
14,WECC_NMAZ,solar,0.012,0.012,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,13
14,WECC_NMAZ,solar,0.013999999999999999,0.013999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,14
14,WECC_NMAZ,solar,0.011000000000000001,0.011000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,15
14,WECC_NMAZ,solar,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,16
14,WECC_PNW,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_PNW,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_PNW,battery,450.32300000000004,450.32300000000004,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_PNW,nuclear,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_PNW,onshore_wind,9709.261999999999,9709.261999999999,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_PNW,onshore_wind,712.045,712.045,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,2
14,WECC_PNW,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,3
14,WECC_PNW,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,4
14,WECC_PNW,solar,9592.125,9592.125,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_PNW,solar,0.155,0.155,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,2
14,WECC_PNW,solar,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,3
14,WECC_PNW,solar,0.035,0.035,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,4
14,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,2
14,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,3
14,WECC_WYCO,ZCF,5000.115,5000.115,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_WYCO,ZCF,0.025,0.025,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_WYCO,battery,2.8369999999999997,2.8369999999999997,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_WYCO,nuclear,5144.687,5144.687,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_WYCO,NGCCS,4356.254,4356.254,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,0
14,WECC_WYCO,onshore_wind,6168.149,6168.149,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_WYCO,onshore_wind,0.03,0.03,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,2
14,WECC_WYCO,onshore_wind,0.017,0.017,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,3
14,WECC_WYCO,onshore_wind,0.01,0.01,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,4
14,WECC_WYCO,onshore_wind,9035.123,9035.123,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,5
14,WECC_WYCO,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,6
14,WECC_WYCO,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,7
14,WECC_WYCO,onshore_wind,0.011000000000000001,0.011000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,8
14,WECC_WYCO,solar,0.038,0.038,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_WYCO,solar,0.021,0.021,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,2
14,WECC_WYCO,solar,0.017,0.017,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,3
14,WECC_WYCO,solar,0.013000000000000001,0.013000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,4
14,WECC_WYCO,solar,0.013999999999999999,0.013999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,5
14,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,CA_N,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,CA_S,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_N,hydrogen_storage,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_NMAZ,hydrogen_storage,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_PNW,hydrogen_storage,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
14,WECC_WYCO,hydrogen_storage,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test,1
15,CA_N,other_renewables,33.644,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,other_renewables,25.244,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,other_renewables,499.001,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,other_renewables,143.844,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,ZCF,4312.995,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,ZCF,0.244,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,onshore_wind,1327.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,other_renewables,238.65599999999998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,other_renewables,1.913,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_N,solar,2787.1,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,other_renewables,61.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,other_renewables,1.0859999999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,other_renewables,562.184,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,other_renewables,46.125,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,ZCF,1492.6889999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,ZCF,0.425,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,onshore_wind,4735.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,other_renewables,126.67200000000001,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,other_renewables,7.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_S,solar,9520.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,other_renewables,4.5360000000000005,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,other_renewables,15.523,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,other_renewables,379.17,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,other_renewables,1.065,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_N,ZCF,2663.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,ZCF,662.805,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,onshore_wind,3893.9,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,solar,1185.7,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,other_renewables,3.5639999999999996,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,other_renewables,11.4,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,other_renewables,3.33,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,ZCF,3716.3959999999997,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,ZCF,1085.872,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,nuclear,4002.9990000000003,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,onshore_wind,1235.1,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,solar,6266.4,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,other_renewables,41.785,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,other_renewables,34.416,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,other_renewables,14.487,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,other_renewables,1.169,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,ZCF,1918.398,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,ZCF,407.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,onshore_wind,5254.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,solar,209.9,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,other_renewables,3.225,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,other_renewables,6.4510000000000005,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,ZCF,882.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,ZCF,1013.0039999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,onshore_wind,5751.7,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,solar,593.1,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,ZCF,0.057999999999999996,0.057999999999999996,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_N,ZCF,0.03,0.03,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_N,battery,10241.038,10241.038,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_N,NGCCS,10510.462,10510.462,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_N,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_N,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,CA_N,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,CA_N,solar,10822.478000000001,10822.478000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,solar,0.04,0.04,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_N,solar,10689.758999999998,10689.758999999998,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,CA_N,solar,6728.866,6728.866,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,CA_S,ZCF,0.032,0.032,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_S,ZCF,0.033,0.033,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_S,battery,10050.27,10050.27,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_S,NGCCS,26956.668999999998,26956.668999999998,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,CA_S,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,onshore_wind,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_S,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,CA_S,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,CA_S,onshore_wind,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,CA_S,onshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,7
15,CA_S,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,8
15,CA_S,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,9
15,CA_S,onshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,10
15,CA_S,solar,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,solar,0.06,0.06,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,CA_S,solar,0.057999999999999996,0.057999999999999996,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,CA_S,solar,23754.937,23754.937,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_N,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_N,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_N,battery,845.3380000000001,845.3380000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_N,nuclear,0.016,0.016,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_N,onshore_wind,1773.225,1773.225,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,onshore_wind,0.032,0.032,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_N,onshore_wind,0.174,0.174,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_N,onshore_wind,0.022000000000000002,0.022000000000000002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_N,onshore_wind,23022.502999999997,23022.502999999997,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,WECC_N,onshore_wind,0.040999999999999995,0.040999999999999995,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,WECC_N,onshore_wind,0.024,0.024,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,7
15,WECC_N,onshore_wind,4245.162,4245.162,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,8
15,WECC_N,onshore_wind,0.02,0.02,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,9
15,WECC_N,solar,1005.75,1005.75,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,solar,5733.925,5733.925,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_N,solar,0.086,0.086,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_N,solar,4108.967000000001,4108.967000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_N,solar,0.045,0.045,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,WECC_N,solar,0.087,0.087,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,WECC_N,solar,0.049,0.049,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,7
15,WECC_N,solar,0.045,0.045,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,8
15,WECC_NMAZ,ZCF,0.08,0.08,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_NMAZ,ZCF,0.052000000000000005,0.052000000000000005,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_NMAZ,battery,5175.534000000001,5175.534000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_NMAZ,nuclear,0.049,0.049,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_NMAZ,NGCCS,0.079,0.079,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_NMAZ,onshore_wind,3074.515,3074.515,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,onshore_wind,12594.993999999999,12594.993999999999,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_NMAZ,onshore_wind,889.538,889.538,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_NMAZ,onshore_wind,0.063,0.063,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_NMAZ,onshore_wind,0.098,0.098,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,WECC_NMAZ,onshore_wind,0.038,0.038,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,WECC_NMAZ,onshore_wind,385.631,385.631,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,7
15,WECC_NMAZ,onshore_wind,0.03,0.03,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,8
15,WECC_NMAZ,onshore_wind,0.023,0.023,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,9
15,WECC_NMAZ,onshore_wind,0.036000000000000004,0.036000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,10
15,WECC_NMAZ,solar,2174.808,2174.808,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_NMAZ,solar,662.852,662.852,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_NMAZ,solar,0.1,0.1,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_NMAZ,solar,0.076,0.076,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_NMAZ,solar,0.076,0.076,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,WECC_NMAZ,solar,0.177,0.177,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,WECC_NMAZ,solar,0.057,0.057,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,7
15,WECC_NMAZ,solar,0.055,0.055,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,8
15,WECC_NMAZ,solar,0.105,0.105,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,9
15,WECC_NMAZ,solar,0.039,0.039,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,10
15,WECC_NMAZ,solar,0.040999999999999995,0.040999999999999995,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,11
15,WECC_NMAZ,solar,0.11599999999999999,0.11599999999999999,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,12
15,WECC_NMAZ,solar,0.037000000000000005,0.037000000000000005,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,13
15,WECC_NMAZ,solar,0.048,0.048,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,14
15,WECC_NMAZ,solar,0.032,0.032,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,15
15,WECC_NMAZ,solar,0.034,0.034,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,16
15,WECC_PNW,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_PNW,ZCF,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_PNW,battery,13663.104,13663.104,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_PNW,nuclear,0.036000000000000004,0.036000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_PNW,onshore_wind,0.016,0.016,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,onshore_wind,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_PNW,onshore_wind,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_PNW,onshore_wind,0.006999999999999999,0.006999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_PNW,solar,12015.0,12015.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,solar,30890.25,30890.25,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_PNW,solar,0.22399999999999998,0.22399999999999998,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_PNW,solar,9160.442,9160.442,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_PNW,offshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_PNW,offshore_wind,0.001,0.001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_WYCO,ZCF,5907.107,5907.107,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_WYCO,ZCF,0.073,0.073,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_WYCO,battery,3233.0159999999996,3233.0159999999996,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_WYCO,nuclear,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_WYCO,NGCCS,0.062,0.062,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,0
15,WECC_WYCO,onshore_wind,6168.15,6168.15,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,onshore_wind,9793.575,9793.575,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_WYCO,onshore_wind,6770.849,6770.849,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_WYCO,onshore_wind,0.052000000000000005,0.052000000000000005,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_WYCO,onshore_wind,15652.501,15652.501,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,WECC_WYCO,onshore_wind,0.038,0.038,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,6
15,WECC_WYCO,onshore_wind,0.045,0.045,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,7
15,WECC_WYCO,onshore_wind,0.083,0.083,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,8
15,WECC_WYCO,solar,5649.7480000000005,5649.7480000000005,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_WYCO,solar,324.723,324.723,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,2
15,WECC_WYCO,solar,0.12,0.12,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,3
15,WECC_WYCO,solar,0.07400000000000001,0.07400000000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,4
15,WECC_WYCO,solar,0.069,0.069,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,5
15,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
15,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test,1
