iter,Region,Resource Name,EndCap,NewCap,Policy,folder,case,weeks
14,WECC_NMAZ,onshore_wind,36757.825,35522.725,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_NMAZ,solar,11801.933,5535.533000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,battery,450.32300000000004,450.32300000000004,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,hydrogen_storage,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,nuclear,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,onshore_wind,15675.324999999999,10421.324999999999,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_PNW,solar,9802.238,9592.338,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,NGCCS,4356.254,4356.254,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,ZCF,6895.143999999999,5000.139999999999,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,battery,2.8369999999999997,2.8369999999999997,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,hydrogen_storage,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,nuclear,5144.687,5144.687,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,onshore_wind,20955.057999999997,15203.358,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
14,WECC_WYCO,solar,593.2030000000001,0.103,p2_2045_high_mid_REF_high,MGA_0.05_27,max,january_test
15,CA_N,NGCCS,10510.462,10510.462,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,ZCF,4313.326999999999,0.088,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,battery,10241.038,10241.038,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,hydrogen_storage,0.012,0.012,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,onshore_wind,1327.6059999999998,0.006,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_N,solar,31028.243000000002,28241.143000000004,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,NGCCS,26956.668999999998,26956.668999999998,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,ZCF,1493.1789999999996,0.065,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,battery,10050.27,10050.27,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,hydrogen_storage,0.013000000000000001,0.013000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,onshore_wind,4735.625000000001,0.025,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,CA_S,solar,33275.078,23755.078,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,ZCF,3326.105,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,battery,845.3380000000001,845.3380000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,hydrogen_storage,998.3739999999999,998.3739999999999,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,nuclear,0.016,0.016,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,onshore_wind,32935.102999999996,29041.203,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,other_renewables,400.29400000000004,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_N,solar,12034.654,10848.954000000002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,NGCCS,0.079,0.079,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,ZCF,4802.4,0.132,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,battery,5175.534000000001,5175.534000000001,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,hydrogen_storage,0.018000000000000002,0.018000000000000002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,nuclear,4003.0480000000002,0.049,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,onshore_wind,18180.066,16944.966,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_NMAZ,solar,9105.052999999998,2838.653,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,battery,13663.104,13663.104,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,hydrogen_storage,0.032,0.032,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,nuclear,0.036000000000000004,0.036000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,offshore_wind,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,onshore_wind,5254.038,0.038,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_PNW,solar,52275.816000000006,52065.916,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,NGCCS,0.062,0.062,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,ZCF,7802.184,5907.18,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,battery,3233.0159999999996,3233.0159999999996,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,hydrogen_storage,807.117,807.117,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,nuclear,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,onshore_wind,44136.992999999995,38385.293,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
15,WECC_WYCO,solar,6567.834000000001,5974.734,p2_2045_high_mid_REF_high,MGA_0.05_20,max,january_test
16,CA_N,NGCCS,7148.464,7148.464,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,ZCF,216.95899999999997,0.019000000000000003,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,battery,24782.881,24782.881,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,onshore_wind,1327.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_N,solar,56773.604,53986.504,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,NGCCS,3445.165,3445.165,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,ZCF,8417.677000000001,0.031,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,battery,6895.186,6895.186,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,onshore_wind,11343.881000000001,6608.281000000002,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,CA_S,solar,22709.604999999996,13189.605,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,ZCF,3326.105,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,battery,0.218,0.218,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,hydrogen_storage,0.015,0.015,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,nuclear,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,onshore_wind,53428.25899999999,49534.359,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,other_renewables,400.29400000000004,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_N,solar,1185.7309999999998,0.030999999999999996,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,NGCCS,10920.008999999998,10920.008999999998,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,ZCF,3717.212,0.067,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,battery,2183.1679999999997,2183.1679999999997,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,hydrogen_storage,0.005,0.005,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,nuclear,4003.003,0.004,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,onshore_wind,56817.20199999999,55582.102,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_NMAZ,solar,6266.522999999999,0.12300000000000004,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,battery,9177.485999999999,9177.485999999999,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,nuclear,0.024,0.024,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,onshore_wind,5254.012000000001,0.012,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_PNW,solar,41174.621,40964.721,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,NGCCS,0.04,0.04,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,ZCF,11929.802,10034.798,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,battery,7550.18,7550.18,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,hydrogen_storage,0.006999999999999999,0.006999999999999999,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,nuclear,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,onshore_wind,13525.382999999998,7773.683000000001,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
16,WECC_WYCO,solar,25923.459000000003,25330.359,p2_2045_high_mid_REF_high,MGA_0.05_15,max,january_test
17,CA_N,NGCCS,9774.327,9774.327,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,ZCF,5345.692999999999,0.035,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,battery,5919.8730000000005,5919.8730000000005,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,onshore_wind,1327.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_N,solar,20291.137,17504.036999999997,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,NGCCS,29329.147,29329.147,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,ZCF,6201.160999999999,0.025,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,battery,4080.6940000000004,4080.6940000000004,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,onshore_wind,8821.808000000003,4086.208000000001,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,CA_S,solar,20804.568,11284.568000000001,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,ZCF,3326.105,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,battery,11396.992,11396.992,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,flexible_load,3946.495,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,hydro,4647.835,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,hydrogen_storage,0.033,0.033,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,nuclear,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,onshore_wind,31444.601999999995,27550.701999999997,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,other_renewables,400.29400000000004,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_N,solar,35571.306000000004,34385.60600000001,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,NGCCS,0.025,0.025,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,ZCF,3716.572,0.037000000000000005,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,battery,5922.416,5922.416,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,flexible_load,7852.401999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,hydro,3960.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,hydrogen_storage,0.003,0.003,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,nuclear,4003.007,0.008,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,onshore_wind,16979.849000000006,15744.748999999998,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,other_renewables,18.294,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,pumped_hydro,216.3,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_NMAZ,solar,11362.383000000002,5095.983,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,ZCF,2325.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,battery,13305.481000000002,13305.481000000002,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,flexible_load,8967.414,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,hydro,29848.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,hydrogen_storage,0.004,0.004,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,nuclear,0.008,0.008,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,onshore_wind,8267.658000000001,3013.658000000001,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,other_renewables,91.85699999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,pumped_hydro,313.998,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_PNW,solar,42855.03,42645.13,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,NGCCS,3636.586,3636.586,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,ZCF,2253.454,358.45000000000005,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,battery,1382.918,1382.918,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,flexible_load,5226.18,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,hydro,961.87,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,hydrogen_storage,0.006,0.006,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,nuclear,0.009000000000000001,0.009000000000000001,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,onshore_wind,33235.72899999999,27484.029000000002,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,other_renewables,9.676,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,pumped_hydro,562.5,0.0,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
17,WECC_WYCO,solar,3587.983,2994.8830000000003,p2_2045_high_mid_REF_high,MGA_0.05_19,max,january_test
18,CA_N,NGCCS,16395.747,16395.747,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,ZCF,4313.133,0.035,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,battery,4863.378,4863.378,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,flexible_load,7498.595,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,hydro,7274.007,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,offshore_wind,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,onshore_wind,1327.6,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,other_renewables,942.3019999999999,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,pumped_hydro,1791.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_N,solar,21338.953,18551.853000000003,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,NGCCS,8367.462,8367.462,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,ZCF,6201.141,0.028000000000000004,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,battery,16255.747,16255.747,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,flexible_load,10523.132,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,hydro,1396.2,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,hydrogen_storage,0.002,0.002,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,nuclear,0.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,onshore_wind,11343.879000000003,6608.279,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,other_renewables,804.667,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
18,CA_S,pumped_hydro,1665.0,0.0,p2_2045_high_mid_REF_high,MGA_0.05_25,max,january_test
