iter,Region,Resource Name,Sum,Policy,folder,case,weeks
21,WECC_NMAZ,other_renewables,0.15981638399999998,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_NMAZ,pumped_hydro,0.7491393000000001,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_NMAZ,solar,107.75594913798899,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,ZCF,5.605608609999999,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,battery,11.457557999999999,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,flexible_load,31.460728,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,hydro,119.99255,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,hydrogen_storage,2.4979355e-05,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,nuclear,0.002527345,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,offshore_wind,4.2599378999999995e-06,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,onshore_wind,18.682887625887997,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,other_renewables,0.802462764,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,pumped_hydro,0.9581656,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_PNW,solar,67.83394942542,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,NGCCS,23.818811999999998,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,ZCF,0.473344493497,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,battery,1.5447095,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,flexible_load,16.522143,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,hydro,2.0758116,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,hydrogen_storage,7.8871376e-05,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,nuclear,6.966061e-05,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,onshore_wind,127.553615370544,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,other_renewables,0.084529538,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,pumped_hydro,1.8669468,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
21,WECC_WYCO,solar,0.634736538238,p2_2045_high_mid_REF_high,MGA_0.05_11,max,january_test
22,CA_N,NGCCS,82.11797,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,ZCF,0.209946166518,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,battery,32.732279999999996,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,flexible_load,24.200006,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,hydro,17.31658,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,hydrogen_storage,2.4376518e-05,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,nuclear,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,offshore_wind,1.4169834700000001e-06,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,onshore_wind,2.1702601612823,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,other_renewables,6.713289197399999,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,pumped_hydro,5.994757,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_N,solar,140.0267482236,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,NGCCS,12.491195,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,ZCF,4.91086119787,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,battery,10.967366,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,flexible_load,33.96101,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,hydro,2.0056323999999996,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,hydrogen_storage,1.3042397499999999e-05,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,nuclear,0.0,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,onshore_wind,39.69966457578799,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,other_renewables,6.0538094540000005,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,pumped_hydro,5.3040579999999995,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,CA_S,solar,56.33024394385299,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,ZCF,3.10121613,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,battery,26.726566,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,flexible_load,15.376524999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,hydro,16.753270999999998,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,hydrogen_storage,9.364496e-05,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,nuclear,0.0002558109,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,onshore_wind,49.911545156614,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,other_renewables,3.4969682559999997,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_N,solar,124.61050912355999,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,NGCCS,7.3445725,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,ZCF,21.707441909643,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,battery,3.2802374999999997,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,flexible_load,29.508808,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,hydro,9.434486999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,hydrogen_storage,6.724406e-05,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,nuclear,34.97068804456,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,onshore_wind,181.144650825056,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,other_renewables,0.15981638399999998,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,pumped_hydro,0.7202765,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_NMAZ,solar,6.259862069586998,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,ZCF,1.91477503,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,battery,0.0005095036999999999,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,flexible_load,31.460725999999998,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,hydro,118.91673,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,hydrogen_storage,1.4909739999999998e-05,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,nuclear,0.0002139687,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,offshore_wind,7.899932500000001e-06,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,onshore_wind,44.182384161937,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,other_renewables,0.802462764,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,pumped_hydro,0.9729234399999999,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_PNW,solar,17.493877493619998,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,NGCCS,5.683246,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,ZCF,6.3840145187460005,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,battery,9.896041,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,flexible_load,16.522206,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,hydro,2.1142162,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,hydrogen_storage,0.15019264000000002,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,nuclear,9.880235e-05,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,onshore_wind,142.66806694354997,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,other_renewables,0.084529538,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,pumped_hydro,1.9223708999999998,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
22,WECC_WYCO,solar,12.32852133518,p2_2045_high_mid_REF_high,MGA_0.05_8,max,january_test
23,CA_N,NGCCS,36.68381,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,ZCF,10.290682768868,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,battery,6.5972975,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,flexible_load,24.200001999999998,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,hydro,17.635476,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,hydrogen_storage,6.261154699999999e-06,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,nuclear,0.0,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,offshore_wind,2.1533557999999998e-06,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,onshore_wind,2.3421259904471,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,other_renewables,6.713289197399999,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,pumped_hydro,5.225829,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_N,solar,41.72159098960999,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,NGCCS,0.0019897252,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,ZCF,5.11626438511,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,battery,53.92512,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,flexible_load,33.961012,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,hydro,1.8409996,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,hydrogen_storage,1.3886955999999999e-05,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,nuclear,0.0,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,onshore_wind,37.839992356199794,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,other_renewables,6.0538094540000005,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,pumped_hydro,5.207231,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,CA_S,solar,168.00705637623997,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,ZCF,3.1019097968439997,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,battery,0.0014408755,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,flexible_load,15.376506,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,hydro,12.980051,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,hydrogen_storage,0.0007504695,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,nuclear,4.323415e-05,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,onshore_wind,187.93753266868399,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,other_renewables,3.4969682559999997,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_N,solar,10.956645178435,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,NGCCS,35.420108,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,ZCF,0.7686783126360001,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,battery,2.5189508,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,flexible_load,29.508808,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,hydro,8.194269,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,hydrogen_storage,3.6965026999999996e-05,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,nuclear,23.289664260204,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,onshore_wind,161.66909945976997,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,other_renewables,0.15981638399999998,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,pumped_hydro,0.7307176999999999,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_NMAZ,solar,20.321639065066,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,ZCF,1.7516548749999998,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,battery,23.891368,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,flexible_load,31.460724,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,hydro,119.99982,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,hydrogen_storage,1.687779e-05,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,nuclear,0.00010118751,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,offshore_wind,2.99060426e-06,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,onshore_wind,16.118387806109997,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,other_renewables,0.802462764,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,pumped_hydro,0.9863396999999999,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_PNW,solar,121.96589854259999,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,NGCCS,80.92658999999999,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,ZCF,0.6870433023620001,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,battery,0.057472569999999994,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,flexible_load,16.522206999999998,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,hydro,2.3039915,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,hydrogen_storage,1.3284876e-05,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,nuclear,0.0002094916,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,onshore_wind,13.529097040182998,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,other_renewables,0.084529538,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,pumped_hydro,1.7112033999999998,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
23,WECC_WYCO,solar,18.821989515000002,p2_2045_high_mid_REF_high,MGA_0.05_21,max,january_test
Base,CA_N,NGCCS,49.798187999999996,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,ZCF,4.1587681583450005,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,battery,21.588711999999997,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,flexible_load,12.997433,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,hydro,17.333088,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,hydrogen_storage,6.1329193e-06,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,nuclear,0.0,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,offshore_wind,1.2240860299999999e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,onshore_wind,2.2449372762451003,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,other_renewables,6.713289197399999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,pumped_hydro,5.374858,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_N,solar,95.81575013164999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,NGCCS,49.679196,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,ZCF,6.684276823319999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,battery,33.392436,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,flexible_load,17.449196,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,hydro,1.92886,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,hydrogen_storage,6.345818e-06,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,nuclear,0.0,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,onshore_wind,27.638629562551,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,other_renewables,6.0538094540000005,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,pumped_hydro,5.015565,p2_2045_high_mid_REF_high,Base,max,january_test
Base,CA_S,solar,127.48160249182,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,ZCF,2.9882665399999997,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,battery,6.275848,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,flexible_load,10.744522,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,hydro,16.089572,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,hydrogen_storage,1.2511025999999999e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,nuclear,7.089987e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,onshore_wind,99.292261636975,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,other_renewables,3.4969682559999997,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_N,solar,56.613902715296994,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,NGCCS,6.622424499999999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,ZCF,2.0972996782479996,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,battery,7.012321,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,flexible_load,16.427353999999998,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,hydro,9.069346999999999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,hydrogen_storage,1.0360122999999999e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,nuclear,29.380831687679997,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,onshore_wind,121.47492485430699,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,other_renewables,0.15981638399999998,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,pumped_hydro,0.7214826999999999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_NMAZ,solar,35.744147486205,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,ZCF,3.58964359,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,battery,11.515017,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,flexible_load,18.695348,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,hydro,119.16597,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,hydrogen_storage,8.049011e-06,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,nuclear,0.00014446613,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,offshore_wind,1.1253302200000002e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,onshore_wind,31.637640492661,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,other_renewables,0.802462764,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,pumped_hydro,0.9417015,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_PNW,solar,80.63264459496999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,NGCCS,23.921326,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,ZCF,4.173636873885999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,battery,1.8265721,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,flexible_load,11.320998999999999,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,hydro,2.1908309999999998,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,hydrogen_storage,1.2536225999999998e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,nuclear,8.110152399999999e-05,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,onshore_wind,117.11761148505,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,other_renewables,0.084529538,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,pumped_hydro,1.8173781,p2_2045_high_mid_REF_high,Base,max,january_test
Base,WECC_WYCO,solar,8.051717542395,p2_2045_high_mid_REF_high,Base,max,january_test
24,CA_N,NGCCS,46.162292,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,ZCF,6.395801423248001,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,battery,18.84303,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,flexible_load,24.20001,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,hydro,14.395755,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,hydrogen_storage,1.5645473e-05,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,nuclear,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,offshore_wind,1.6577735099999999e-06,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,onshore_wind,1.9934448568589,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,other_renewables,6.713289197399999,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,pumped_hydro,5.493633,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_N,solar,87.674910988811,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,NGCCS,0.000549879,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,ZCF,1.538319356495,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,battery,61.24623,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,flexible_load,33.960936,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,hydro,1.8303311999999998,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,hydrogen_storage,5.2829627999999996e-05,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,nuclear,0.0,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,onshore_wind,36.89045688041259,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,other_renewables,6.0538094540000005,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,pumped_hydro,5.3211115,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,CA_S,solar,171.282319332065,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,ZCF,3.00706696,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,battery,8.284891499999999,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,flexible_load,15.376532,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,hydro,10.605808,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,hydrogen_storage,0.00016147394,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,nuclear,2.3893713e-05,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,onshore_wind,79.04927839986098,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,other_renewables,3.4969682559999997,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_N,solar,39.485227980764996,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,NGCCS,38.765156,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,ZCF,0.10913103353579999,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,battery,34.435216,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,flexible_load,29.508803999999998,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,hydro,7.879683,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,hydrogen_storage,8.609556,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,nuclear,33.42529566095,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,onshore_wind,43.106322426409015,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,other_renewables,0.15981638399999998,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,pumped_hydro,0.7160798,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_NMAZ,solar,150.29341528358697,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_PNW,ZCF,2.1482823599999996,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
24,WECC_PNW,battery,21.195726,p2_2045_high_mid_REF_high,MGA_0.05_2,max,january_test
